cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,model,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,serial,temperature,timestamp,tpsize,time_delta
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,15,18,18,18,18,69,81432039072,8.3,2022-12-16 15:41:57+00:00,0.54,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,13,16,15,16,16,66,81432039072,8.9,2022-12-16 15:56:57+00:00,0.55,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,12,14,14,14,14,61,81432039072,9.6,2022-12-16 16:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,12,14,14,14,14,59,81432039072,10.1,2022-12-16 16:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,12,14,14,14,14,58,81432039072,10.5,2022-12-16 16:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,1,2,8,2,8143,12,14,14,14,14,55,81432039072,10.9,2022-12-16 16:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,1,2,8,2,8143,12,14,14,14,14,56,81432039072,11.4,2022-12-16 17:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,1,2,8,2,8143,12,14,14,14,14,50,81432039072,13.0,2022-12-16 17:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,41,81432039072,17.1,2022-12-16 17:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,35,81432039072,18.6,2022-12-16 17:56:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,12,12,12,12,35,81432039072,19.7,2022-12-16 18:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,12,12,12,12,33,81432039072,20.3,2022-12-16 18:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,12,13,13,32,81432039072,20.1,2022-12-16 18:41:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,12,12,12,12,32,81432039072,20.3,2022-12-16 18:56:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,11,11,11,11,31,81432039072,20.2,2022-12-16 19:11:57+00:00,0.48,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,11,11,11,11,32,81432039072,20.0,2022-12-16 19:26:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,12,11,12,12,32,81432039072,20.0,2022-12-16 19:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,10,12,12,12,12,32,81432039072,20.5,2022-12-16 19:56:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,12,12,12,12,32,81432039072,19.8,2022-12-16 20:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,33,81432039072,19.3,2022-12-16 20:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,35,81432039072,18.4,2022-12-16 20:41:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,1,2,8,2,8143,12,14,14,14,14,36,81432039072,17.5,2022-12-16 20:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,38,81432039072,17.0,2022-12-16 21:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,39,81432039072,16.5,2022-12-16 21:26:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,44,81432039072,14.1,2022-12-16 21:41:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,51,81432039072,11.8,2022-12-16 21:56:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,11,13,13,13,13,55,81432039072,10.7,2022-12-16 22:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,1,1,1,1,4,1,8143,12,14,14,14,14,57,81432039072,10.1,2022-12-16 22:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,14,16,16,16,16,58,81432039072,9.8,2022-12-16 22:41:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,14,16,16,16,16,60,81432039072,9.4,2022-12-16 22:56:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,15,17,17,17,17,61,81432039072,9.1,2022-12-16 23:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,17,20,20,20,20,63,81432039072,8.9,2022-12-16 23:26:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,2,3,13,3,8143,21,25,25,25,25,64,81432039072,8.7,2022-12-16 23:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,24,28,28,28,28,65,81432039072,8.4,2022-12-16 23:56:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,28,33,33,33,33,66,81432039072,8.0,2022-12-17 00:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,25,29,29,29,29,68,81432039072,7.8,2022-12-17 00:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,30,35,35,35,35,68,81432039072,7.7,2022-12-17 00:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,4,5,21,5,8143,38,45,45,45,45,70,81432039072,7.2,2022-12-17 00:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,41,48,48,48,48,72,81432039072,6.8,2022-12-17 01:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,40,47,47,47,47,74,81432039072,6.4,2022-12-17 01:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,44,52,52,52,52,76,81432039072,6.2,2022-12-17 01:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,44,52,52,52,52,77,81432039072,6.5,2022-12-17 01:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,45,53,53,53,53,77,81432039072,6.7,2022-12-17 02:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,6,6,5,6,25,6,8143,47,55,55,55,55,77,81432039072,6.7,2022-12-17 02:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,6,6,5,6,25,6,8143,47,55,55,55,55,78,81432039072,6.6,2022-12-17 02:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,45,53,52,53,53,78,81432039072,6.6,2022-12-17 02:56:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,6,6,5,6,25,6,8143,49,57,57,57,57,78,81432039072,6.5,2022-12-17 03:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,45,54,53,54,54,79,81432039072,6.4,2022-12-17 03:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,41,49,48,49,49,78,81432039072,6.3,2022-12-17 03:41:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,44,51,51,51,51,78,81432039072,6.0,2022-12-17 03:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,45,54,53,54,54,79,81432039072,5.7,2022-12-17 04:11:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,43,50,50,50,50,80,81432039072,5.5,2022-12-17 04:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,4,5,21,5,8143,40,47,47,47,47,80,81432039072,5.4,2022-12-17 04:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,37,44,44,44,44,79,81432039072,5.1,2022-12-17 04:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,38,45,45,45,45,80,81432039072,4.6,2022-12-17 05:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,37,43,43,43,43,80,81432039072,4.5,2022-12-17 05:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,37,44,44,44,44,80,81432039072,4.5,2022-12-17 05:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,43,43,43,43,80,81432039072,4.4,2022-12-17 05:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,39,40,40,80,81432039072,4.6,2022-12-17 06:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,39,39,39,79,81432039072,4.7,2022-12-17 06:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,39,39,39,78,81432039072,4.5,2022-12-17 06:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,32,38,38,38,38,78,81432039072,4.3,2022-12-17 06:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,32,37,37,37,37,78,81432039072,4.1,2022-12-17 07:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,37,37,37,37,78,81432039072,3.8,2022-12-17 07:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,36,36,36,36,79,81432039072,3.8,2022-12-17 07:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,37,37,37,37,78,81432039072,3.7,2022-12-17 07:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,37,36,37,37,78,81432039072,3.4,2022-12-17 08:11:57+00:00,0.54,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,30,35,35,35,35,79,81432039072,3.2,2022-12-17 08:26:57+00:00,0.55,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,37,36,37,37,79,81432039072,3.2,2022-12-17 08:41:57+00:00,0.54,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,32,38,37,38,38,79,81432039072,3.2,2022-12-17 08:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,38,38,38,38,78,81432039072,3.0,2022-12-17 09:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,31,37,37,37,37,78,81432039072,2.9,2022-12-17 09:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,38,39,39,78,81432039072,2.9,2022-12-17 09:41:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,40,40,40,78,81432039072,2.8,2022-12-17 09:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,40,40,40,78,81432039072,2.7,2022-12-17 10:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,41,40,41,41,79,81432039072,2.5,2022-12-17 10:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,35,41,41,41,41,79,81432039072,2.5,2022-12-17 10:41:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,35,41,41,41,41,78,81432039072,2.3,2022-12-17 10:56:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,42,42,42,42,79,81432039072,2.0,2022-12-17 11:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,35,41,41,41,41,79,81432039072,1.9,2022-12-17 11:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,35,42,41,42,42,80,81432039072,1.8,2022-12-17 11:41:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,42,42,42,42,80,81432039072,1.8,2022-12-17 11:56:57+00:00,0.54,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,42,42,42,42,80,81432039072,1.8,2022-12-17 12:11:57+00:00,0.54,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,35,41,41,41,41,80,81432039072,1.6,2022-12-17 12:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,39,40,40,80,81432039072,1.6,2022-12-17 12:41:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,39,39,39,80,81432039072,1.9,2022-12-17 12:56:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,40,40,40,80,81432039072,2.2,2022-12-17 13:11:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,39,39,39,79,81432039072,3.0,2022-12-17 13:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,39,39,39,77,81432039072,3.7,2022-12-17 13:41:57+00:00,0.55,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,38,38,38,38,75,81432039072,4.0,2022-12-17 13:56:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,34,40,40,40,40,74,81432039072,4.7,2022-12-17 14:11:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,41,48,48,48,48,71,81432039072,5.4,2022-12-17 14:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,43,51,50,51,51,69,81432039072,5.9,2022-12-17 14:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,5,5,5,5,21,5,8143,44,52,52,52,52,67,81432039072,6.4,2022-12-17 14:56:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,43,43,43,43,65,81432039072,7.0,2022-12-17 15:11:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,36,43,43,43,43,62,81432039072,8.1,2022-12-17 15:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,30,36,36,36,36,60,81432039072,8.7,2022-12-17 15:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,39,38,39,39,59,81432039072,9.2,2022-12-17 15:56:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,33,38,38,38,38,58,81432039072,9.5,2022-12-17 16:11:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,31,37,36,37,37,58,81432039072,9.5,2022-12-17 16:26:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,31,36,36,36,36,56,81432039072,10.2,2022-12-17 16:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,30,35,35,35,35,53,81432039072,11.4,2022-12-17 16:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,27,31,31,31,31,50,81432039072,12.0,2022-12-17 17:11:57+00:00,0.53,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,23,27,27,27,27,48,81432039072,12.6,2022-12-17 17:26:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,26,31,30,31,31,47,81432039072,12.7,2022-12-17 17:41:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,24,29,29,29,29,43,81432039072,13.8,2022-12-17 17:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,21,25,25,25,25,41,81432039072,15.3,2022-12-17 18:11:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,19,22,22,22,22,38,81432039072,16.1,2022-12-17 18:26:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,19,22,22,22,22,37,81432039072,16.2,2022-12-17 18:41:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,2,3,13,3,8143,20,23,23,23,23,38,81432039072,14.9,2022-12-17 18:56:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,18,22,21,22,22,43,81432039072,13.1,2022-12-17 19:11:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,2,2,2,2,8,2,8143,19,23,23,23,23,45,81432039072,12.1,2022-12-17 19:26:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,2,3,13,3,8143,21,24,24,24,24,48,81432039072,11.4,2022-12-17 19:41:57+00:00,0.52,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,24,28,28,28,28,49,81432039072,11.3,2022-12-17 19:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,23,27,27,27,27,44,81432039072,14.4,2022-12-17 20:11:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,21,25,25,25,25,40,81432039072,15.9,2022-12-17 20:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,21,25,25,25,25,44,81432039072,13.8,2022-12-17 20:41:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,24,28,28,28,28,43,81432039072,15.3,2022-12-17 20:56:57+00:00,0.49,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,24,29,29,29,29,43,81432039072,15.3,2022-12-17 21:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,26,31,31,31,31,46,81432039072,13.6,2022-12-17 21:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,26,30,30,30,30,52,81432039072,11.0,2022-12-17 21:41:57+00:00,0.48,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,27,32,31,31,31,58,81432039072,8.9,2022-12-17 21:56:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,3,3,3,3,13,3,8143,25,30,30,30,30,62,81432039072,8.0,2022-12-17 22:11:57+00:00,0.5,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,3,4,17,4,8143,30,35,35,35,35,64,81432039072,7.4,2022-12-17 22:26:57+00:00,0.51,15.0
c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,4,4,4,4,17,4,8143,32,38,38,38,38,65,81432039072,7.0,2022-12-17 22:41:57+00:00,0.51,15.0
