serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude
81432039074,9.5,8.5,9.25,9.5,40.0,9.5,79.25,94.25,93.5,94.25,94.25,64.75,6.7,0.6,2022-12-14 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.0,8.0,8.5,9.0,38.0,9.0,73.0,86.5,85.75,86.5,86.5,60.75,7.42,0.58,2022-12-14 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.0,8.0,9.0,9.0,38.0,9.0,76.0,90.0,89.25,90.0,90.0,56.5,8.62,0.58,2022-12-14 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.0,8.0,8.25,9.0,38.0,9.0,72.5,85.75,85.25,85.75,85.75,53.75,9.43,0.59,2022-12-14 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.75,7.75,8.0,8.75,36.75,8.75,69.0,81.75,81.0,81.75,81.75,51.5,10.12,0.6,2022-12-14 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.0,10.0,10.0,11.0,45.75,11.0,85.75,101.5,100.75,101.5,101.5,51.25,9.9,0.6,2022-12-14 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.5,10.5,11.0,11.5,48.0,11.5,94.25,111.75,111.0,111.75,111.75,58.5,8.7,0.61,2022-12-14 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.0,9.0,9.5,10.0,42.0,10.0,81.25,96.5,95.75,96.5,96.5,60.0,8.45,0.61,2022-12-14 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.75,8.75,9.0,9.75,41.0,9.75,79.5,94.0,93.25,93.75,93.75,64.5,7.98,0.6,2022-12-14 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.25,9.25,10.0,10.25,43.0,10.25,86.5,102.25,101.75,102.25,102.25,70.5,7.4,0.6,2022-12-14 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.75,10.75,11.0,11.5,48.0,11.75,94.0,111.75,110.75,111.75,111.75,74.5,7.3,0.62,2022-12-15 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.0,10.0,10.0,11.0,46.0,11.0,88.25,104.75,104.0,104.75,104.75,79.75,6.92,0.62,2022-12-15 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.75,9.75,10.0,10.5,44.0,10.75,86.25,102.5,101.5,102.5,102.5,81.75,6.55,0.63,2022-12-15 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.0,10.0,10.0,10.75,45.0,11.0,85.75,102.0,101.0,102.0,102.0,82.25,6.35,0.64,2022-12-15 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,11.0,10.0,9.5,10.5,44.0,10.75,85.0,101.25,100.25,101.25,101.25,83.25,6.2,0.65,2022-12-15 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,10.0,9.0,9.0,9.75,41.0,10.0,78.25,93.25,92.5,93.25,93.25,84.0,5.95,0.64,2022-12-15 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,9.0,8.0,8.0,9.0,37.75,9.0,72.0,85.75,85.25,85.75,85.75,84.25,5.82,0.64,2022-12-15 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.25,74.0,73.5,74.0,74.0,84.0,5.8,0.62,2022-12-15 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.5,74.5,74.0,74.5,74.5,84.0,5.8,0.62,2022-12-15 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.25,73.75,73.5,73.75,73.75,84.0,5.75,0.62,2022-12-15 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,8.0,7.0,7.0,7.5,31.0,8.0,61.5,73.5,72.75,73.25,73.5,84.75,5.88,0.63,2022-12-15 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,5.75,5.75,5.75,24.0,6.0,48.5,58.0,57.25,57.75,57.75,85.0,6.05,0.63,2022-12-15 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.75,3.75,3.5,3.75,16.0,3.75,31.0,36.75,36.5,36.75,36.75,85.25,6.2,0.6,2022-12-15 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.75,1.75,1.75,1.75,7.0,1.75,15.0,18.25,17.75,18.0,18.25,85.25,6.42,0.6,2022-12-15 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,7.0,8.5,8.5,8.5,8.5,85.0,6.5,0.54,2022-12-15 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,5.5,6.5,6.5,6.5,6.5,84.75,6.98,0.48,2022-12-15 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,5.5,6.5,6.5,6.5,6.5,85.0,7.43,0.48,2022-12-15 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,6.25,7.5,7.25,7.5,7.5,84.75,7.7,0.48,2022-12-15 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,0.75,0.75,0.75,0.75,3.0,0.75,5.25,6.0,6.0,6.0,6.0,84.75,8.08,0.5,2022-12-15 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.75,2.75,2.75,2.75,85.25,6.7,0.53,2022-12-15 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,81.5,6.85,0.56,2022-12-15 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,0.25,0.25,0.25,0.25,1.0,0.25,3.75,4.5,4.5,4.5,4.5,81.5,6.2,0.55,2022-12-15 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.75,1.75,1.75,1.75,7.0,1.75,13.25,15.5,15.5,15.5,15.5,83.25,5.6,0.47,2022-12-15 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,14.75,17.5,17.5,17.5,17.5,83.0,5.58,0.46,2022-12-15 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,14.5,17.25,17.25,17.25,17.25,83.75,5.65,0.48,2022-12-16 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,16.0,18.5,18.25,18.5,18.5,84.0,5.82,0.49,2022-12-16 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.5,2.5,2.25,2.5,10.5,2.5,20.5,24.25,24.0,24.25,24.25,83.25,6.2,0.51,2022-12-16 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,22.5,26.5,26.5,26.5,26.5,82.25,6.6,0.52,2022-12-16 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.5,3.5,3.25,3.5,15.0,3.5,27.5,32.75,32.5,32.5,32.5,82.75,6.48,0.57,2022-12-16 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.75,2.75,11.75,3.0,23.25,27.5,27.25,27.5,27.5,82.5,6.65,0.57,2022-12-16 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.75,2.75,2.5,2.75,11.75,2.75,23.25,27.75,27.5,27.75,27.75,82.75,5.85,0.56,2022-12-16 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.75,4.75,4.5,4.75,20.0,4.75,38.25,45.5,45.25,45.5,45.5,84.0,4.88,0.62,2022-12-16 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.0,6.0,25.0,6.0,47.5,57.0,56.0,57.0,57.0,84.25,4.45,0.67,2022-12-16 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.5,5.5,5.0,5.5,23.0,5.5,44.5,53.25,52.5,52.75,53.25,84.75,4.03,0.67,2022-12-16 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,42.25,50.25,49.5,50.25,50.25,83.75,4.15,0.66,2022-12-16 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,45.0,53.25,53.0,53.25,53.25,84.75,4.1,0.64,2022-12-16 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.25,6.0,25.0,6.0,48.75,57.75,57.5,57.75,57.75,84.25,3.65,0.64,2022-12-16 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,6.0,6.0,5.5,6.0,25.0,6.0,49.5,58.75,58.25,58.75,58.75,85.0,3.7,0.63,2022-12-16 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.5,4.5,4.25,4.5,19.0,4.5,38.25,45.25,44.75,45.25,45.25,83.75,4.82,0.63,2022-12-16 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.25,2.25,2.25,2.25,9.25,2.25,18.5,22.0,21.75,22.0,22.0,73.0,7.48,0.56,2022-12-16 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.25,1.25,1.0,1.25,5.0,1.25,11.75,13.75,13.75,13.75,13.75,60.5,9.85,0.56,2022-12-16 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,11.5,13.5,13.5,13.5,13.5,48.5,13.58,0.52,2022-12-16 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.5,12.25,12.0,12.25,12.25,31.25,20.65,0.52,2022-12-16 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,9.5,11.25,11.25,11.25,11.25,29.75,20.9,0.52,2022-12-16 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.0,11.75,11.75,11.75,11.75,31.75,19.7,0.53,2022-12-16 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.75,12.75,12.75,12.75,12.75,39.25,16.1,0.5,2022-12-16 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.25,1.25,1.25,1.25,5.0,1.25,11.75,14.0,14.0,14.0,14.0,55.5,10.32,0.5,2022-12-16 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,16.75,19.75,19.5,19.75,19.75,62.0,8.95,0.51,2022-12-16 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.25,3.25,3.0,3.25,14.0,3.25,26.75,31.5,31.5,31.5,31.5,67.25,7.9,0.53,2022-12-17 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.75,4.75,4.75,4.75,20.0,4.75,40.5,48.0,47.75,48.0,48.0,73.5,6.6,0.54,2022-12-17 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,44.0,52.0,52.0,52.0,52.0,76.75,6.7,0.54,2022-12-17 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,43.5,51.5,51.25,51.5,51.5,78.0,6.42,0.55,2022-12-17 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,4.75,5.0,21.0,5.0,41.75,49.25,49.25,49.25,49.25,79.25,5.68,0.56,2022-12-17 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,36.25,42.75,42.75,42.75,42.75,78.75,4.85,0.55,2022-12-17 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,32.25,38.5,38.0,38.25,38.5,78.0,4.85,0.54,2022-12-17 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.0,4.0,17.0,4.0,30.25,35.75,35.5,35.75,35.75,76.5,4.35,0.55,2022-12-17 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.5,3.5,3.0,3.5,15.0,3.5,29.75,35.25,35.0,35.25,35.25,77.25,3.55,0.55,2022-12-17 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.75,36.5,36.5,36.5,36.5,77.25,3.18,0.55,2022-12-17 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.0,38.75,38.75,38.75,38.75,77.75,2.65,0.55,2022-12-17 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.5,39.5,39.5,39.5,39.5,79.25,1.92,0.56,2022-12-17 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,33.25,39.25,39.25,39.25,39.25,79.5,1.75,0.56,2022-12-17 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.5,4.0,17.0,4.0,32.0,37.75,37.25,37.5,37.75,77.0,3.23,0.55,2022-12-17 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.5,4.5,4.25,4.5,19.0,4.5,36.75,43.25,43.25,43.25,43.25,70.0,5.5,0.55,2022-12-17 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,3.75,4.25,18.0,4.25,34.25,40.5,40.0,40.5,40.5,61.5,7.9,0.54,2022-12-17 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.0,35.5,35.25,35.5,35.5,55.5,9.85,0.55,2022-12-17 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.75,29.5,29.25,29.5,29.5,47.25,12.42,0.55,2022-12-17 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.5,2.5,2.25,2.5,10.5,2.5,20.0,23.25,23.25,23.25,23.25,37.5,15.88,0.54,2022-12-17 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.25,2.25,2.25,2.25,9.25,2.25,19.0,22.25,22.25,22.25,22.25,43.0,12.63,0.54,2022-12-17 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,21.0,25.0,25.0,25.0,25.0,42.25,14.35,0.53,2022-12-17 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.25,29.0,28.75,28.75,28.75,45.25,13.6,0.51,2022-12-17 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.5,3.5,3.25,3.5,15.0,3.5,28.25,33.25,33.25,33.25,33.25,62.75,7.52,0.53,2022-12-17 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.25,4.25,18.0,4.25,37.25,44.25,44.25,44.25,44.25,69.25,5.75,0.54,2022-12-17 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.75,4.75,4.75,4.75,20.0,4.75,41.0,48.5,48.0,48.5,48.5,75.0,4.68,0.54,2022-12-18 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,44.0,52.25,52.0,52.25,52.25,77.5,4.25,0.54,2022-12-18 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.5,5.5,5.0,5.5,23.0,5.5,46.5,55.0,54.5,55.0,55.0,79.75,4.18,0.55,2022-12-18 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.75,5.75,5.25,5.75,24.0,5.75,48.0,57.0,56.5,56.75,57.0,80.0,3.9,0.55,2022-12-18 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,46.75,55.25,54.75,55.25,55.25,78.75,3.7,0.55,2022-12-18 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,37.0,43.5,43.5,43.5,43.5,71.0,4.15,0.54,2022-12-18 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.5,3.5,3.5,3.5,15.0,3.5,31.0,36.25,36.0,36.25,36.25,58.75,4.82,0.55,2022-12-18 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.5,29.0,29.0,29.0,29.0,58.75,4.08,0.55,2022-12-18 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.75,2.75,2.5,2.75,11.75,2.75,22.25,26.0,26.0,26.0,26.0,58.5,3.7,0.55,2022-12-18 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,21.0,24.5,24.5,24.5,24.5,60.5,3.02,0.54,2022-12-18 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,18.5,22.0,21.75,22.0,22.0,57.75,3.15,0.55,2022-12-18 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,18.5,21.75,21.5,21.75,21.75,60.0,2.28,0.54,2022-12-18 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.5,2.5,2.0,2.5,10.5,2.5,20.75,24.5,24.25,24.5,24.5,63.5,1.45,0.55,2022-12-18 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,24.75,29.0,28.75,29.0,29.0,66.5,1.33,0.53,2022-12-18 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.25,2.25,1.75,2.25,9.5,2.25,17.25,20.5,20.25,20.5,20.5,55.75,4.2,0.53,2022-12-18 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.25,12.25,12.25,12.25,12.25,40.0,7.8,0.52,2022-12-18 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.0,11.75,11.5,11.75,11.75,37.5,8.6,0.52,2022-12-18 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.25,12.0,12.0,12.0,12.0,34.0,11.08,0.51,2022-12-18 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,9.25,11.25,10.5,11.25,11.25,24.5,16.27,0.5,2022-12-18 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,9.0,11.0,10.75,11.0,11.0,24.0,16.45,0.5,2022-12-18 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,8.75,10.0,10.0,10.0,10.0,24.75,15.8,0.47,2022-12-18 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,1.25,1.25,1.25,1.25,5.0,1.25,10.25,12.0,12.0,12.0,12.0,30.0,12.2,0.47,2022-12-18 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,15.5,18.0,17.75,18.0,18.0,41.0,6.95,0.48,2022-12-18 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,14.5,17.5,17.25,17.5,17.5,42.0,5.25,0.5,2022-12-18 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,15.0,17.75,17.5,17.5,17.75,44.0,3.98,0.52,2022-12-19 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,17.5,20.5,20.5,20.5,20.5,46.75,2.95,0.53,2022-12-19 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,19.5,23.25,23.25,23.25,23.25,49.25,2.22,0.52,2022-12-19 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817
