serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude,time_delta
81432039074,4.75,4.75,4.0,4.75,20.0,4.75,34.75,41.25,40.75,41.25,41.25,32.0,16.77,0.56,2022-12-13 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.0,5.0,4.5,5.0,21.0,5.0,37.75,45.0,44.75,45.0,45.0,39.25,12.92,0.56,2022-12-13 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.5,5.5,5.5,5.5,23.0,5.5,46.75,55.25,55.0,55.25,55.25,55.5,6.82,0.56,2022-12-13 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.25,6.0,6.0,6.25,26.0,6.25,52.0,61.5,61.25,61.5,61.5,60.75,5.75,0.58,2022-12-13 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.5,6.0,6.25,6.5,27.0,6.5,56.0,66.0,66.0,66.0,66.0,64.75,4.68,0.58,2022-12-14 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.25,6.0,6.0,6.25,26.0,6.25,54.25,64.5,63.75,64.25,64.5,67.5,4.05,0.58,2022-12-14 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,7.25,6.25,6.75,7.25,30.0,7.25,60.5,71.5,71.25,71.5,71.5,70.5,3.4,0.59,2022-12-14 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.25,7.25,7.75,8.25,34.5,8.25,71.5,84.5,84.25,84.5,84.5,75.75,1.95,0.6,2022-12-14 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,7.75,6.75,7.0,7.5,31.0,7.75,65.75,78.0,77.5,78.0,78.0,78.75,1.05,0.6,2022-12-14 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.5,7.5,8.0,8.25,34.25,8.5,72.75,86.25,85.5,86.25,86.25,80.0,0.7,0.6,2022-12-14 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.25,7.25,8.0,8.0,33.0,8.25,72.5,86.0,85.5,86.0,86.0,80.75,0.38,0.61,2022-12-14 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.0,8.0,8.0,8.25,34.25,8.75,75.0,89.0,88.25,89.0,89.0,81.75,0.18,0.61,2022-12-14 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.25,7.25,8.0,8.25,34.25,8.25,75.0,88.75,88.0,88.75,88.75,81.75,0.05,0.6,2022-12-14 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.5,7.5,7.75,8.25,34.25,8.5,73.5,87.25,86.75,87.0,87.0,82.0,-0.02,0.6,2022-12-14 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.75,7.75,8.0,8.75,36.75,8.75,76.0,89.75,89.25,89.75,89.75,82.25,0.15,0.6,2022-12-14 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.25,8.25,8.75,9.25,38.75,9.25,81.75,96.75,96.25,96.75,96.75,82.75,0.85,0.61,2022-12-14 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.5,8.5,8.75,9.5,40.0,9.5,81.5,96.75,96.0,96.75,96.75,81.25,2.0,0.62,2022-12-14 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,10.0,9.0,9.0,10.0,42.0,10.0,82.0,97.25,96.5,97.25,97.25,75.5,3.87,0.61,2022-12-14 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.5,8.5,9.25,9.5,40.0,9.5,79.25,94.25,93.5,94.25,94.25,64.75,6.7,0.6,2022-12-14 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.0,8.0,8.5,9.0,38.0,9.0,73.0,86.5,85.75,86.5,86.5,60.75,7.42,0.57,2022-12-14 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.0,8.0,9.0,9.0,38.0,9.0,76.0,90.0,89.25,90.0,90.0,56.5,8.62,0.58,2022-12-14 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.0,8.0,8.25,9.0,38.0,9.0,72.5,85.75,85.25,85.75,85.75,53.75,9.43,0.59,2022-12-14 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.75,7.75,8.0,8.75,36.75,8.75,69.0,81.75,81.0,81.75,81.75,51.5,10.12,0.6,2022-12-14 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.0,10.0,10.0,11.0,45.75,11.0,85.75,101.5,100.75,101.5,101.5,51.25,9.9,0.6,2022-12-14 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.5,10.5,11.0,11.5,48.0,11.5,94.25,111.75,111.0,111.75,111.75,58.5,8.7,0.61,2022-12-14 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,10.0,9.0,9.5,10.0,42.0,10.0,81.25,96.5,95.75,96.5,96.5,60.0,8.45,0.61,2022-12-14 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.75,8.75,9.0,9.75,41.0,9.75,79.5,94.0,93.25,93.75,93.75,64.5,7.98,0.6,2022-12-14 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,10.25,9.25,10.0,10.25,43.0,10.25,86.5,102.25,101.75,102.25,102.25,70.5,7.4,0.6,2022-12-14 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.75,10.75,11.0,11.5,48.0,11.75,94.0,111.75,110.75,111.75,111.75,74.5,7.3,0.62,2022-12-15 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.0,10.0,10.0,11.0,46.0,11.0,88.25,104.75,104.0,104.75,104.75,79.75,6.93,0.62,2022-12-15 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,10.75,9.75,10.0,10.5,44.0,10.75,86.25,102.5,101.5,102.5,102.5,81.75,6.55,0.63,2022-12-15 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.0,10.0,10.0,10.75,45.0,11.0,85.75,102.0,101.0,102.0,102.0,82.25,6.35,0.64,2022-12-15 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,11.0,10.0,9.5,10.5,44.0,10.75,85.0,101.25,100.25,101.25,101.25,83.25,6.2,0.65,2022-12-15 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,10.0,9.0,9.0,9.75,41.0,10.0,78.25,93.25,92.5,93.25,93.25,84.0,5.95,0.64,2022-12-15 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,9.0,8.0,8.0,9.0,37.75,9.0,72.0,85.75,85.25,85.75,85.75,84.25,5.82,0.64,2022-12-15 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.25,74.0,73.5,74.0,74.0,84.0,5.8,0.62,2022-12-15 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.5,74.5,74.0,74.5,74.5,84.0,5.8,0.62,2022-12-15 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.0,7.0,7.0,8.0,33.0,8.0,62.25,73.75,73.5,73.75,73.75,84.0,5.75,0.62,2022-12-15 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,8.0,7.0,7.0,7.5,31.0,8.0,61.5,73.5,72.75,73.25,73.5,84.75,5.88,0.63,2022-12-15 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.0,5.75,5.75,5.75,24.0,6.0,48.5,58.0,57.25,57.75,57.75,85.0,6.05,0.63,2022-12-15 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.75,3.75,3.5,3.75,16.0,3.75,31.0,36.75,36.5,36.75,36.75,85.25,6.2,0.6,2022-12-15 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.75,1.75,1.75,1.75,7.0,1.75,15.0,18.25,17.75,18.0,18.25,85.25,6.42,0.6,2022-12-15 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,7.0,8.5,8.5,8.5,8.5,85.0,6.5,0.54,2022-12-15 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,5.5,6.5,6.5,6.5,6.5,84.75,6.98,0.48,2022-12-15 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,5.5,6.5,6.5,6.5,6.5,85.0,7.43,0.48,2022-12-15 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,6.25,7.5,7.25,7.5,7.5,84.75,7.7,0.48,2022-12-15 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,0.75,0.75,0.75,0.75,3.0,0.75,5.25,6.0,6.0,6.0,6.0,84.75,8.08,0.5,2022-12-15 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.75,2.75,2.75,2.75,85.25,6.7,0.53,2022-12-15 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,81.5,6.85,0.56,2022-12-15 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,0.25,0.25,0.25,0.25,1.0,0.25,3.75,4.5,4.5,4.5,4.5,81.5,6.2,0.55,2022-12-15 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.75,1.75,1.75,1.75,7.0,1.75,13.25,15.5,15.5,15.5,15.5,83.25,5.6,0.47,2022-12-15 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,14.75,17.5,17.5,17.5,17.5,83.0,5.57,0.46,2022-12-15 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,14.5,17.25,17.25,17.25,17.25,83.75,5.65,0.48,2022-12-16 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,16.0,18.5,18.25,18.5,18.5,84.0,5.82,0.49,2022-12-16 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.5,2.5,2.25,2.5,10.5,2.5,20.5,24.25,24.0,24.25,24.25,83.25,6.2,0.51,2022-12-16 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,22.5,26.5,26.5,26.5,26.5,82.25,6.6,0.52,2022-12-16 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.5,3.5,3.25,3.5,15.0,3.5,27.5,32.75,32.5,32.5,32.5,82.75,6.48,0.57,2022-12-16 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.0,3.0,2.75,2.75,11.75,3.0,23.25,27.5,27.25,27.5,27.5,82.5,6.65,0.57,2022-12-16 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.75,2.75,2.5,2.75,11.75,2.75,23.25,27.75,27.5,27.75,27.75,82.75,5.85,0.56,2022-12-16 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.75,4.75,4.5,4.75,20.0,4.75,38.25,45.5,45.25,45.5,45.5,84.0,4.88,0.62,2022-12-16 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.0,6.0,5.0,6.0,25.0,6.0,47.5,57.0,56.0,57.0,57.0,84.25,4.45,0.67,2022-12-16 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.5,5.5,5.0,5.5,23.0,5.5,44.5,53.25,52.5,52.75,53.25,84.75,4.03,0.67,2022-12-16 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,42.25,50.25,49.5,50.25,50.25,83.75,4.15,0.66,2022-12-16 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,45.0,53.25,53.0,53.25,53.25,84.75,4.1,0.64,2022-12-16 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.0,6.0,5.25,6.0,25.0,6.0,48.75,57.75,57.5,57.75,57.75,84.25,3.65,0.64,2022-12-16 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,6.0,6.0,5.5,6.0,25.0,6.0,49.5,58.75,58.25,58.75,58.75,85.0,3.7,0.63,2022-12-16 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.5,4.5,4.25,4.5,19.0,4.5,38.25,45.25,44.75,45.25,45.25,83.75,4.82,0.63,2022-12-16 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.25,2.25,2.25,2.25,9.25,2.25,18.5,22.0,21.75,22.0,22.0,73.0,7.48,0.56,2022-12-16 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.25,1.25,1.0,1.25,5.0,1.25,11.75,13.75,13.75,13.75,13.75,60.5,9.85,0.56,2022-12-16 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,11.5,13.5,13.5,13.5,13.5,48.5,13.58,0.52,2022-12-16 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.5,12.25,12.0,12.25,12.25,31.25,20.65,0.52,2022-12-16 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,9.5,11.25,11.25,11.25,11.25,29.75,20.9,0.52,2022-12-16 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.0,11.75,11.75,11.75,11.75,31.75,19.7,0.53,2022-12-16 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.0,1.0,1.0,1.0,4.0,1.0,10.75,12.75,12.75,12.75,12.75,39.25,16.1,0.5,2022-12-16 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,1.25,1.25,1.25,1.25,5.0,1.25,11.75,14.0,14.0,14.0,14.0,55.5,10.32,0.5,2022-12-16 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.0,2.0,2.0,2.0,8.0,2.0,16.75,19.75,19.5,19.75,19.75,62.0,8.95,0.51,2022-12-16 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.25,3.25,3.0,3.25,14.0,3.25,26.75,31.5,31.5,31.5,31.5,67.25,7.9,0.53,2022-12-17 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.75,4.75,4.75,4.75,20.0,4.75,40.5,48.0,47.75,48.0,48.0,73.5,6.6,0.54,2022-12-17 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,44.0,52.0,52.0,52.0,52.0,76.75,6.7,0.54,2022-12-17 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,43.5,51.5,51.25,51.5,51.5,78.0,6.42,0.55,2022-12-17 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.0,5.0,4.75,5.0,21.0,5.0,41.75,49.25,49.25,49.25,49.25,79.25,5.68,0.56,2022-12-17 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,36.25,42.75,42.75,42.75,42.75,78.75,4.85,0.55,2022-12-17 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,32.25,38.5,38.0,38.25,38.5,78.0,4.85,0.54,2022-12-17 06:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.0,4.0,17.0,4.0,30.25,35.75,35.5,35.75,35.75,76.5,4.35,0.55,2022-12-17 07:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.5,3.5,3.0,3.5,15.0,3.5,29.75,35.25,35.0,35.25,35.25,77.25,3.55,0.55,2022-12-17 08:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.75,36.5,36.5,36.5,36.5,77.25,3.18,0.55,2022-12-17 09:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.0,38.75,38.75,38.75,38.75,77.75,2.65,0.55,2022-12-17 10:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,4.0,4.0,17.0,4.0,33.5,39.5,39.5,39.5,39.5,79.25,1.92,0.56,2022-12-17 11:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.75,4.0,17.0,4.0,33.25,39.25,39.25,39.25,39.25,79.5,1.75,0.56,2022-12-17 12:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.5,4.0,17.0,4.0,32.0,37.75,37.25,37.5,37.75,77.0,3.22,0.55,2022-12-17 13:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.5,4.5,4.25,4.5,19.0,4.5,36.75,43.25,43.25,43.25,43.25,70.0,5.5,0.55,2022-12-17 14:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.25,4.25,3.75,4.25,18.0,4.25,34.25,40.5,40.0,40.5,40.5,61.5,7.9,0.54,2022-12-17 15:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.0,4.0,3.25,4.0,17.0,4.0,30.0,35.5,35.25,35.5,35.5,55.5,9.85,0.55,2022-12-17 16:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.75,29.5,29.25,29.5,29.5,47.25,12.42,0.55,2022-12-17 17:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.5,2.5,2.25,2.5,10.5,2.5,20.0,23.25,23.25,23.25,23.25,37.5,15.88,0.54,2022-12-17 18:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,2.25,2.25,2.25,2.25,9.25,2.25,19.0,22.25,22.25,22.25,22.25,43.0,12.62,0.54,2022-12-17 19:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.0,3.0,2.75,3.0,13.0,3.0,21.0,25.0,25.0,25.0,25.0,42.25,14.35,0.53,2022-12-17 20:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.0,3.0,3.0,3.0,13.0,3.0,24.25,29.0,28.75,28.75,28.75,45.25,13.6,0.51,2022-12-17 21:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,3.5,3.5,3.25,3.5,15.0,3.5,28.25,33.25,33.25,33.25,33.25,62.75,7.52,0.53,2022-12-17 22:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.25,4.25,4.25,4.25,18.0,4.25,37.25,44.25,44.25,44.25,44.25,69.25,5.75,0.54,2022-12-17 23:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.75,4.75,4.75,4.75,20.0,4.75,41.0,48.5,48.0,48.5,48.5,75.0,4.68,0.54,2022-12-18 00:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.0,5.0,5.0,5.0,21.0,5.0,44.0,52.25,52.0,52.25,52.25,77.5,4.25,0.54,2022-12-18 01:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.5,5.5,5.0,5.5,23.0,5.5,46.5,55.0,54.5,55.0,55.0,79.75,4.18,0.55,2022-12-18 02:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.75,5.75,5.25,5.75,24.0,5.75,48.0,57.0,56.5,56.75,57.0,80.0,3.9,0.55,2022-12-18 03:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,5.25,5.25,5.0,5.25,22.0,5.25,46.75,55.25,54.75,55.25,55.25,78.75,3.7,0.55,2022-12-18 04:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
81432039074,4.25,4.25,4.0,4.25,18.0,4.25,37.0,43.5,43.5,43.5,43.5,71.0,4.15,0.54,2022-12-18 05:00:00,c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,True,36.0036,-78.93817,15.0
