cloud_account_id,cloud_device_id,is_indoor,latitude,longitude,mcpm1x0,ncpm1x0,rh,temperature,timestamp,tpsize
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,68,79,5.6,2022-12-12T12:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,63,79,5.8,2022-12-12T12:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,62,79,5.8,2022-12-12T12:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,79,5.9,2022-12-12T12:45:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,79,6.1,2022-12-12T13:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,78,6.4,2022-12-12T13:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,77,6.7,2022-12-12T13:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,75,6.9,2022-12-12T13:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,74,7.1,2022-12-12T14:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,71,7.4,2022-12-12T14:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,69,7.8,2022-12-12T14:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,62,67,8.2,2022-12-12T14:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,57,65,8.6,2022-12-12T15:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,56,62,9.5,2022-12-12T15:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,55,59,10.3,2022-12-12T15:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,52,56,11.0,2022-12-12T15:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,55,11.5,2022-12-12T16:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,51,13.1,2022-12-12T16:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,48,13.7,2022-12-12T16:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,48,14.1,2022-12-12T16:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,46,14.2,2022-12-12T17:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,46,14.1,2022-12-12T17:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,46,44,14.3,2022-12-12T17:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,46,44,14.5,2022-12-12T17:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,45,43,14.5,2022-12-12T18:00:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,46,43,14.7,2022-12-12T18:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,44,41,15.5,2022-12-12T18:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,42,42,14.9,2022-12-12T18:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,43,43,14.8,2022-12-12T19:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,44,41,15.4,2022-12-12T19:15:57Z,0.54
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,38,16.8,2022-12-12T19:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,42,14.2,2022-12-12T19:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,42,45,13.2,2022-12-12T20:00:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,44,12.9,2022-12-12T20:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,46,12.6,2022-12-12T20:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,48,12.0,2022-12-12T20:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,48,11.8,2022-12-12T21:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,48,11.4,2022-12-12T21:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,49,11.0,2022-12-12T21:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,51,10.6,2022-12-12T21:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,54,9.6,2022-12-12T22:00:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,58,8.7,2022-12-12T22:15:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,60,8.0,2022-12-12T22:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,48,62,7.4,2022-12-12T22:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,71,63,7.3,2022-12-12T23:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,57,63,7.4,2022-12-12T23:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,64,7.2,2022-12-12T23:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,51,64,7.1,2022-12-12T23:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,58,64,7.0,2022-12-13T00:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,62,65,6.8,2022-12-13T00:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,66,6.3,2022-12-13T00:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,77,68,5.8,2022-12-13T00:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,78,69,5.3,2022-12-13T01:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,73,70,5.1,2022-12-13T01:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,80,71,4.9,2022-12-13T01:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,75,73,4.8,2022-12-13T01:45:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,68,71,5.2,2022-12-13T02:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,69,72,5.2,2022-12-13T02:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,71,5.1,2022-12-13T02:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,71,5.0,2022-12-13T02:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,72,4.7,2022-12-13T03:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,72,4.5,2022-12-13T03:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,72,4.3,2022-12-13T03:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,63,72,4.2,2022-12-13T03:45:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,63,72,4.1,2022-12-13T04:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,72,4.0,2022-12-13T04:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,62,72,3.8,2022-12-13T04:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,57,72,3.6,2022-12-13T04:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,56,72,3.4,2022-12-13T05:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,55,72,3.2,2022-12-13T05:15:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,56,72,3.2,2022-12-13T05:30:57Z,0.54
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,54,72,3.1,2022-12-13T05:45:57Z,0.52
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,54,71,3.1,2022-12-13T06:00:57Z,0.53
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,54,73,2.9,2022-12-13T06:15:57Z,0.54
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,54,74,2.9,2022-12-13T06:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,53,74,2.7,2022-12-13T06:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,52,74,2.8,2022-12-13T07:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,74,2.6,2022-12-13T07:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,74,2.7,2022-12-13T07:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,47,73,2.9,2022-12-13T07:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,47,72,2.9,2022-12-13T08:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,72,2.8,2022-12-13T08:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,72,2.6,2022-12-13T08:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,72,2.8,2022-12-13T08:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,48,70,3.3,2022-12-13T09:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,47,68,3.6,2022-12-13T09:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,67,4.0,2022-12-13T09:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,66,4.2,2022-12-13T09:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,65,4.3,2022-12-13T10:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,64,4.2,2022-12-13T10:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,65,4.2,2022-12-13T10:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,65,4.3,2022-12-13T10:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,65,4.4,2022-12-13T11:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,65,4.5,2022-12-13T11:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,65,4.4,2022-12-13T11:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,65,4.5,2022-12-13T11:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,64,4.6,2022-12-13T12:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,46,64,4.6,2022-12-13T12:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,45,64,4.6,2022-12-13T12:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,62,4.8,2022-12-13T12:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,61,5.0,2022-12-13T13:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,60,5.3,2022-12-13T13:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,42,59,5.6,2022-12-13T13:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,58,5.9,2022-12-13T13:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,56,6.5,2022-12-13T14:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,55,6.8,2022-12-13T14:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,55,7.0,2022-12-13T14:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,44,54,7.1,2022-12-13T14:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,53,7.1,2022-12-13T15:00:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,38,52,7.0,2022-12-13T15:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,53,7.1,2022-12-13T15:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,53,7.1,2022-12-13T15:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,53,7.4,2022-12-13T16:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,51,8.2,2022-12-13T16:15:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,48,9.4,2022-12-13T16:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,46,10.2,2022-12-13T16:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,44,10.7,2022-12-13T17:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,42,12.6,2022-12-13T17:15:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,37,14.3,2022-12-13T17:30:57Z,0.54
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,38,13.4,2022-12-13T17:45:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,34,16.1,2022-12-13T18:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,38,33,16.1,2022-12-13T18:15:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,35,15.4,2022-12-13T18:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,38,30,19.0,2022-12-13T18:45:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,38,29,18.4,2022-12-13T19:00:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,32,16.6,2022-12-13T19:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,30,17.7,2022-12-13T19:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,39,31,17.2,2022-12-13T19:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,31,17.4,2022-12-13T20:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,40,31,17.3,2022-12-13T20:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,41,33,15.9,2022-12-13T20:30:57Z,0.55
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,42,33,16.5,2022-12-13T20:45:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,42,34,15.6,2022-12-13T21:00:57Z,0.54
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,35,14.8,2022-12-13T21:15:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,46,41,12.0,2022-12-13T21:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,48,47,9.3,2022-12-13T21:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,52,7.7,2022-12-13T22:00:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,53,55,6.8,2022-12-13T22:15:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,58,57,6.5,2022-12-13T22:30:57Z,0.56
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,60,58,6.3,2022-12-13T22:45:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,58,59,6.1,2022-12-13T23:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,60,60,5.8,2022-12-13T23:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,61,62,5.6,2022-12-13T23:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,62,5.5,2022-12-13T23:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,71,63,5.3,2022-12-14T00:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,68,64,4.7,2022-12-14T00:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,61,66,4.3,2022-12-14T00:30:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,64,66,4.4,2022-12-14T00:45:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,61,67,4.2,2022-12-14T01:00:57Z,0.57
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,62,67,4.2,2022-12-14T01:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,67,68,3.9,2022-12-14T01:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,65,68,3.9,2022-12-14T01:45:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,66,69,3.7,2022-12-14T02:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,72,70,3.5,2022-12-14T02:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,71,71,3.3,2022-12-14T02:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,76,72,3.1,2022-12-14T02:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,84,74,2.5,2022-12-14T03:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,89,75,2.0,2022-12-14T03:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,88,77,1.7,2022-12-14T03:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,76,77,1.6,2022-12-14T03:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,75,78,1.4,2022-12-14T04:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,77,78,1.2,2022-12-14T04:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,78,79,0.9,2022-12-14T04:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,80,80,0.7,2022-12-14T04:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,83,80,0.7,2022-12-14T05:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,89,80,0.8,2022-12-14T05:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,87,80,0.7,2022-12-14T05:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,83,80,0.6,2022-12-14T05:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,84,80,0.4,2022-12-14T06:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,84,81,0.4,2022-12-14T06:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,87,81,0.4,2022-12-14T06:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,87,81,0.3,2022-12-14T06:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,88,81,0.2,2022-12-14T07:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,88,82,0.1,2022-12-14T07:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,89,82,0.2,2022-12-14T07:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,88,82,0.2,2022-12-14T07:45:57Z,0.61
